,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
227,"[-30, -22, -20, -20, -14]","[-20, -30, -14, -22, -20]","[-28, -20, -18, -18, -12]","[-60, -44, -40, -40, -28]","[-0.03333333333333333, -0.045454545454545456, -0.05, -0.05, -0.07142857142857142]","[-30, -22, -20, -20, -14, 2]","[-30, -22, -20, -20]",-106,-106,-96,-212,-0.2502164502164502,-104,-92,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
228,"[10, -19, 12, -14, -29, -22, -11, -30, -29]","[-14, -11, -29, -29, -22, 10, 12, -30, -19]","[12, -17, 14, -12, -27, -20, -9, -28, -27]","[20, -38, 24, -28, -58, -44, -22, -60, -58]","[0.1, -0.05263157894736842, 0.08333333333333333, -0.07142857142857142, -0.034482758620689655, -0.045454545454545456, -0.09090909090909091, -0.03333333333333333, -0.034482758620689655]","[10, -19, 12, -14, -29, 2, -22, -11, -30, -29]","[10, -19, 12, -14, -29, -22, -11, -29]",-132,-132,-114,-264,-0.17938930398095548,-130,-102,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
229,"[-11, 13, 23, -15, 13, 0, 10, 22, 19, -3, -31]","[19, 22, -31, -15, -3, 10, 13, 23, -11, 0, 13]","[-9, 15, 25, -13, 15, 2, 12, 24, 21, -1, -29]","[-22, 26, 46, -30, 26, 0, 20, 44, 38, -6, -62]","[-0.09090909090909091, 0.07692307692307693, 0.043478260869565216, -0.06666666666666667, 0.07692307692307693, 'ZeroDivisionError', 0.1, 0.045454545454545456, 0.05263157894736842, -0.3333333333333333, -0.03225806451612903]","[-11, 13, 23, -15, 2, 13, 0, 10, 22, 19, -3, -31]","[-11, 13, -15, 13, 0, 10, 22, 19, -3, -31]",40,40,62,80,error,42,17,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
230,"[-12, 2, -18, -22, -21, 1, 4, 3, -13, -15, -7, -3, 21]","[-15, 3, -3, -21, -13, 4, 1, -12, -22, -18, 21, -7, 2]","[-10, 4, -16, -20, -19, 3, 6, 5, -11, -13, -5, -1, 23]","[-24, 4, -36, -44, -42, 2, 8, 6, -26, -30, -14, -6, 42]","[-0.08333333333333333, 0.5, -0.05555555555555555, -0.045454545454545456, -0.047619047619047616, 1.0, 0.25, 0.3333333333333333, -0.07692307692307693, -0.06666666666666667, -0.14285714285714285, -0.3333333333333333, 0.047619047619047616]","[-12, 2, -18, -22, 2, -21, 1, 4, 3, -13, -15, -7, -3, 21]","[-12, -18, -22, -21, 1, 4, 3, -13, -15, -7, -3, 21]",-80,-80,-54,-160,1.2792096792096794,-78,-82,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
231,"[-24, 4, 15, -15, -19, -24, -20, 1, 5, -15, -21]","[4, 5, -20, 15, -21, -15, -24, -24, 1, -15, -19]","[-22, 6, 17, -13, -17, -22, -18, 3, 7, -13, -19]","[-48, 8, 30, -30, -38, -48, -40, 2, 10, -30, -42]","[-0.041666666666666664, 0.25, 0.06666666666666667, -0.06666666666666667, -0.05263157894736842, -0.041666666666666664, -0.05, 1.0, 0.2, -0.06666666666666667, -0.047619047619047616]","[2, -24, 4, 15, -15, -19, -24, -20, 1, 5, -15, -21]","[-24, 15, -15, -19, -24, -20, 1, 5, -15, -21]",-113,-113,-91,-226,1.149749373433584,-111,-117,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
232,"[-16, -16, 6, 9, 8, -7, -11, 4, 12, -8, -16, -1, 11]","[4, -16, -11, -7, 12, -16, 6, 9, -8, 11, -16, -1, 8]","[-14, -14, 8, 11, 10, -5, -9, 6, 14, -6, -14, 1, 13]","[-32, -32, 12, 18, 16, -14, -22, 8, 24, -16, -32, -2, 22]","[-0.0625, -0.0625, 0.16666666666666666, 0.1111111111111111, 0.125, -0.14285714285714285, -0.09090909090909091, 0.25, 0.08333333333333333, -0.125, -0.0625, -1.0, 0.09090909090909091]","[-16, -16, 6, 9, 8, -7, -11, 4, 12, -8, -16, -1, 2, 11]","[-16, -16, 6, 9, 8, -7, -11, 4, 12, -16, -1, 11]",-25,-25,1,-50,-0.7192460317460317,-23,-17,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
233,"[7, -15, -10, 1, -7, -11, -12, -1, 6, 28, -7]","[-15, -7, 7, 28, -1, -11, -12, 1, -7, 6, -10]","[9, -13, -8, 3, -5, -9, -10, 1, 8, 30, -5]","[14, -30, -20, 2, -14, -22, -24, -2, 12, 56, -14]","[0.14285714285714285, -0.06666666666666667, -0.1, 1.0, -0.14285714285714285, -0.09090909090909091, -0.08333333333333333, -1.0, 0.16666666666666666, 0.03571428571428571, -0.14285714285714285]","[7, -15, -10, 1, -7, -11, -12, -1, 6, 28, 2, -7]","[7, -15, -10, 1, -7, -11, -12, -1, 6, -7]",-21,-21,1,-42,-0.2813852813852815,-19,-49,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
234,"[8, 15, 0, -15, 6]","[6, 8, 0, -15, 15]","[10, 17, 2, -13, 8]","[16, 30, 0, -30, 12]","[0.125, 0.06666666666666667, 'ZeroDivisionError', -0.06666666666666667, 0.16666666666666666]","[8, 15, 2, 0, -15, 6]","[8, 15, 0, -15]",14,14,24,28,error,16,8,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
235,"[17, 4, 14]","[17, 14, 4]","[19, 6, 16]","[34, 8, 28]","[0.058823529411764705, 0.25, 0.07142857142857142]","[17, 2, 4, 14]","[17, 4]",35,35,41,70,0.3802521008403361,37,21,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
236,"[10, 11, -9]","[-9, 10, 11]","[12, 13, -7]","[20, 22, -18]","[0.1, 0.09090909090909091, -0.1111111111111111]","[10, 2, 11, -9]","[11, -9]",12,12,18,24,0.07979797979797981,14,2,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
237,"[-9, 5, -6]","[5, -6, -9]","[-7, 7, -4]","[-18, 10, -12]","[-0.1111111111111111, 0.2, -0.16666666666666666]","[2, -9, 5, -6]","[5, -6]",-10,-10,-4,-20,-0.07777777777777775,-8,-1,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
238,[],[],[],[],[],[2],[],0,0,0,0,0,2,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
239,"[-9, 3, 3, -13, 24, -9, 7, 32]","[-9, 24, -13, 3, 7, 32, 3, -9]","[-7, 5, 5, -11, 26, -7, 9, 34]","[-18, 6, 6, -26, 48, -18, 14, 64]","[-0.1111111111111111, 0.3333333333333333, 0.3333333333333333, -0.07692307692307693, 0.041666666666666664, -0.1111111111111111, 0.14285714285714285, 0.03125]","[-9, 3, 3, -13, 24, 2, -9, 7, 32]","[-9, 3, 3, -13, -9, 7, 32]",38,38,54,76,0.5832951770451771,40,14,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
240,"[-17, -10, 3, -21, 9]","[3, 9, -10, -21, -17]","[-15, -8, 5, -19, 11]","[-34, -20, 6, -42, 18]","[-0.058823529411764705, -0.1, 0.3333333333333333, -0.047619047619047616, 0.1111111111111111]","[-17, -10, 3, -21, 9, 2]","[-10, 3, -21, 9]",-36,-36,-26,-72,0.2380018674136321,-34,-19,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
241,"[14, 6, -16, 14, -22, -1]","[14, -22, 14, 6, -16, -1]","[16, 8, -14, 16, -20, 1]","[28, 12, -32, 28, -44, -2]","[0.07142857142857142, 0.16666666666666666, -0.0625, 0.07142857142857142, -0.045454545454545456, -1.0]","[14, 6, -16, 14, -22, 2, -1]","[14, 6, -16, 14, -1]",-5,-5,7,-10,-0.7984307359307359,-3,17,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
242,"[-16, 18, -5]","[-5, -16, 18]","[-14, 20, -3]","[-32, 36, -10]","[-0.0625, 0.05555555555555555, -0.2]","[2, -16, 18, -5]","[-16, -5]",-3,-3,3,-6,-0.20694444444444446,-1,-21,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
243,"[10, 13, 8, -18, 8, -5, -1]","[-1, -5, 8, 8, -18, 10, 13]","[12, 15, 10, -16, 10, -3, 1]","[20, 26, 16, -36, 16, -10, -2]","[0.1, 0.07692307692307693, 0.125, -0.05555555555555555, 0.125, -0.2, -1.0]","[10, 13, 8, -18, 2, 8, -5, -1]","[10, 13, 8, -18, 8, -1]",15,15,29,30,-0.8286324786324786,17,20,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
244,"[11, -10, -1, -4, 5, -14, 3, 23, -8, 16, 8, -15, -14]","[3, 16, -10, 23, 5, -15, -14, 8, -8, 11, -14, -1, -4]","[13, -8, 1, -2, 7, -12, 5, 25, -6, 18, 10, -13, -12]","[22, -20, -2, -8, 10, -28, 6, 46, -16, 32, 16, -30, -28]","[0.09090909090909091, -0.1, -1.0, -0.25, 0.2, -0.07142857142857142, 0.3333333333333333, 0.043478260869565216, -0.125, 0.0625, 0.125, -0.06666666666666667, -0.07142857142857142]","[11, -10, -1, -4, 5, -14, 3, 23, -8, 16, 2, 8, -15, -14]","[11, -10, -1, -4, 5, -14, 3, 23, -8, 16, -15, -14]",0,0,26,0,-0.8293031244118201,2,-8,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
245,[-19],[-19],[-17],[-38],[-0.05263157894736842],"[2, -19]",[],-19,-19,-17,-38,-0.05263157894736842,-17,0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
246,"[4, 9, 28, 26, 32, -5, 11, 29, 30]","[29, 26, -5, 28, 32, 30, 11, 9, 4]","[6, 11, 30, 28, 34, -3, 13, 31, 32]","[8, 18, 56, 52, 64, -10, 22, 58, 60]","[0.25, 0.1111111111111111, 0.03571428571428571, 0.038461538461538464, 0.03125, -0.2, 0.09090909090909091, 0.034482758620689655, 0.03333333333333333]","[4, 9, 28, 2, 26, 32, -5, 11, 29, 30]","[4, 9, 28, 26, 32, -5, 11, 30]",164,164,182,328,0.42526211815004916,166,135,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
247,"[11, 15, -12, 15, -10]","[11, 15, -10, 15, -12]","[13, 17, -10, 17, -8]","[22, 30, -24, 30, -20]","[0.09090909090909091, 0.06666666666666667, -0.08333333333333333, 0.06666666666666667, -0.1]","[11, 15, -12, 15, -10, 2]","[15, -12, 15, -10]",19,19,29,38,0.04090909090909092,21,8,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
248,"[19, 13, 11, 1, 13, 11, 14, -4, -1, 0, 3]","[13, 3, 13, 1, 19, 11, 11, 0, -1, 14, -4]","[21, 15, 13, 3, 15, 13, 16, -2, 1, 2, 5]","[38, 26, 22, 2, 26, 22, 28, -8, -2, 0, 6]","[0.05263157894736842, 0.07692307692307693, 0.09090909090909091, 1.0, 0.07692307692307693, 0.09090909090909091, 0.07142857142857142, -0.25, -1.0, 'ZeroDivisionError', 0.3333333333333333]","[19, 13, 11, 1, 13, 2, 11, 14, -4, -1, 0, 3]","[19, 11, 1, 13, 11, 14, -4, -1, 0, 3]",80,80,102,160,error,82,67,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
249,"[-11, -30, 6, 4, 20, 12, 19, 17]","[4, 19, -30, 17, 20, -11, 12, 6]","[-9, -28, 8, 6, 22, 14, 21, 19]","[-22, -60, 12, 8, 40, 24, 38, 34]","[-0.09090909090909091, -0.03333333333333333, 0.16666666666666666, 0.25, 0.05, 0.08333333333333333, 0.05263157894736842, 0.058823529411764705]","[-11, -30, 6, 4, 20, 12, 2, 19, 17]","[-11, -30, 4, 20, 12, 19, 17]",37,37,53,74,0.5372126841167089,39,31,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
250,"[-15, -17, -3, -23, -26]","[-26, -23, -17, -3, -15]","[-13, -15, -1, -21, -24]","[-30, -34, -6, -46, -52]","[-0.06666666666666667, -0.058823529411764705, -0.3333333333333333, -0.043478260869565216, -0.038461538461538464]","[-15, -17, 2, -3, -23, -26]","[-15, -17, -23, -26]",-84,-84,-74,-168,-0.5407633287428684,-82,-81,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
251,"[-5, 0, 12, -13, 6, 24]","[-5, -13, 24, 6, 0, 12]","[-3, 2, 14, -11, 8, 26]","[-10, 0, 24, -26, 12, 48]","[-0.2, 'ZeroDivisionError', 0.08333333333333333, -0.07692307692307693, 0.16666666666666666, 0.041666666666666664]","[-5, 2, 0, 12, -13, 6, 24]","[-5, 12, -13, 6, 24]",24,24,36,48,error,26,24,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
252,"[5, -29, 14, 5, -15]","[14, 5, 5, -29, -15]","[7, -27, 16, 7, -13]","[10, -58, 28, 10, -30]","[0.2, -0.034482758620689655, 0.07142857142857142, 0.2, -0.06666666666666667]","[5, -29, 14, 5, 2, -15]","[5, 14, 5, -15]",-20,-20,-10,-40,0.37027914614121515,-18,9,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
253,"[5, 1, 6, 19, 12, 6, 20, -6, 9, -10, 5]","[-6, -10, 6, 12, 6, 20, 19, 9, 1, 5, 5]","[7, 3, 8, 21, 14, 8, 22, -4, 11, -8, 7]","[10, 2, 12, 38, 24, 12, 40, -12, 18, -20, 10]","[0.2, 1.0, 0.16666666666666666, 0.05263157894736842, 0.08333333333333333, 0.16666666666666666, 0.05, -0.16666666666666666, 0.1111111111111111, -0.1, 0.2]","[5, 1, 6, 19, 2, 12, 6, 20, -6, 9, -10, 5]","[5, 1, 6, 19, 12, 20, -6, 9, -10, 5]",67,67,89,134,1.7637426900584794,69,61,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
254,"[0, -3, -2, 12]","[0, -2, 12, -3]","[2, -1, 0, 14]","[0, -6, -4, 24]","['ZeroDivisionError', -0.3333333333333333, -0.5, 0.08333333333333333]","[0, -3, -2, 2, 12]","[0, -3, -2]",7,7,15,14,error,9,-5,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
255,"[16, -20, 24, -6, 2, 23, -5, 15, 2, -11, -19]","[24, -6, 2, -5, -20, 16, -19, 2, 23, -11, 15]","[18, -18, 26, -4, 4, 25, -3, 17, 4, -9, -17]","[32, -40, 48, -12, 4, 46, -10, 30, 4, -22, -38]","[0.0625, -0.05, 0.041666666666666664, -0.16666666666666666, 0.5, 0.043478260869565216, -0.2, 0.06666666666666667, 0.5, -0.09090909090909091, -0.05263157894736842]","[16, -20, 24, -6, 2, 23, -5, 15, 2, 2, -11, -19]","[16, -20, 24, -6, 2, 23, -5, 15, 2, -11]",21,21,43,42,0.6541042576797724,23,40,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
256,"[0, 23, 13, 20, 5]","[20, 5, 0, 23, 13]","[2, 25, 15, 22, 7]","[0, 46, 26, 40, 10]","['ZeroDivisionError', 0.043478260869565216, 0.07692307692307693, 0.05, 0.2]","[0, 23, 13, 20, 2, 5]","[0, 23, 13, 5]",61,61,71,122,error,63,41,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
257,"[7, 2, -3, 15, 3, -4, 0, 6, 1, 13, 0, -1]","[0, -3, 0, -4, 13, -1, 15, 6, 3, 2, 7, 1]","[9, 4, -1, 17, 5, -2, 2, 8, 3, 15, 2, 1]","[14, 4, -6, 30, 6, -8, 0, 12, 2, 26, 0, -2]","[0.14285714285714285, 0.5, -0.3333333333333333, 0.06666666666666667, 0.3333333333333333, -0.25, 'ZeroDivisionError', 0.16666666666666666, 1.0, 0.07692307692307693, 'ZeroDivisionError', -1.0]","[7, 2, -3, 15, 3, -4, 0, 6, 1, 13, 0, 2, -1]","[7, 2, -3, 15, 3, -4, 0, 1, 13, 0, -1]",39,39,63,78,error,41,33,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
258,"[0, -3, 4, 13, -17, 0]","[-3, -17, 0, 4, 13, 0]","[2, -1, 6, 15, -15, 2]","[0, -6, 8, 26, -34, 0]","['ZeroDivisionError', -0.3333333333333333, 0.25, 0.07692307692307693, -0.058823529411764705, 'ZeroDivisionError']","[0, -3, 4, 13, 2, -17, 0]","[0, -3, 13, -17, 0]",-3,-3,9,-6,error,-1,-7,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
259,[],[],[],[],[],[2],[],0,0,0,0,0,2,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
260,"[-25, -32, -2, 10, -21, 12, -10, 17, -23, 12, -6]","[-21, 12, -10, -23, -32, 12, 17, 10, -25, -2, -6]","[-23, -30, 0, 12, -19, 14, -8, 19, -21, 14, -4]","[-50, -64, -4, 20, -42, 24, -20, 34, -46, 24, -12]","[-0.04, -0.03125, -0.5, 0.1, -0.047619047619047616, 0.08333333333333333, -0.1, 0.058823529411764705, -0.043478260869565216, 0.08333333333333333, -0.16666666666666666]","[-25, -32, -2, 10, -21, 12, -10, 2, 17, -23, 12, -6]","[-25, -32, -2, -21, 12, -10, 17, -23, 12, -6]",-68,-68,-46,-136,-0.6035237790768482,-66,-78,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
261,"[24, 13, -18, 20, -5, -14]","[-14, -18, 13, -5, 20, 24]","[26, 15, -16, 22, -3, -12]","[48, 26, -36, 40, -10, -28]","[0.041666666666666664, 0.07692307692307693, -0.05555555555555555, 0.05, -0.2, -0.07142857142857142]","[24, 2, 13, -18, 20, -5, -14]","[24, 13, -18, 20, -14]",20,20,32,40,-0.1583943833943834,22,25,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
262,[-4],[-4],[-2],[-8],[-0.25],"[-4, 2]",[],-4,-4,-2,-8,-0.25,-2,0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
263,"[-32, -24, 2, -11, 9, 20, 17, -26, 20, 3, -10, -29]","[3, 17, -10, 20, -11, -29, 2, -24, -26, -32, 9, 20]","[-30, -22, 4, -9, 11, 22, 19, -24, 22, 5, -8, -27]","[-64, -48, 4, -22, 18, 40, 34, -52, 40, 6, -20, -58]","[-0.03125, -0.041666666666666664, 0.5, -0.09090909090909091, 0.1111111111111111, 0.05, 0.058823529411764705, -0.038461538461538464, 0.05, 0.3333333333333333, -0.1, -0.034482758620689655]","[-32, -24, 2, -11, 9, 20, 2, 17, -26, 20, 3, -10, -29]","[-24, 2, -11, 9, 20, 17, -26, 20, 3, -10, -29]",-61,-61,-37,-122,0.7664979191982235,-59,-29,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
264,"[9, -2, -14, -5, -4, -22, 8, -4]","[-2, -14, 9, -4, -22, 8, -4, -5]","[11, 0, -12, -3, -2, -20, 10, -2]","[18, -4, -28, -10, -8, -44, 16, -8]","[0.1111111111111111, -0.5, -0.07142857142857142, -0.2, -0.25, -0.045454545454545456, 0.125, -0.25]","[9, -2, -14, -5, -4, -22, 8, -4, 2]","[9, -2, -14, -4, -22, 8, -4]",-34,-34,-18,-68,-1.0807720057720058,-32,-29,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
265,"[-20, -16]","[-16, -20]","[-18, -14]","[-40, -32]","[-0.05, -0.0625]","[-20, -16, 2]",[-16],-36,-36,-32,-72,-0.1125,-34,-16,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
266,"[-12, -8, -13, -23, -2, 5, -4, 6, -22]","[-8, -23, 5, -12, -13, -2, -4, 6, -22]","[-10, -6, -11, -21, 0, 7, -2, 8, -20]","[-24, -16, -26, -46, -4, 10, -8, 12, -44]","[-0.08333333333333333, -0.125, -0.07692307692307693, -0.043478260869565216, -0.5, 0.2, -0.25, 0.16666666666666666, -0.045454545454545456]","[-12, -8, -13, -23, -2, 5, -4, 6, 2, -22]","[-8, -13, -23, -2, 5, -4, 6, -22]",-73,-73,-55,-146,-0.7575225499138541,-71,-61,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
267,"[9, -22, -10, 6, 2, -16, -5, -12, -23, -10, -23, 10]","[9, -10, -16, 2, -22, 6, 10, -23, -23, -10, -5, -12]","[11, -20, -8, 8, 4, -14, -3, -10, -21, -8, -21, 12]","[18, -44, -20, 12, 4, -32, -10, -24, -46, -20, -46, 20]","[0.1111111111111111, -0.045454545454545456, -0.1, 0.16666666666666666, 0.5, -0.0625, -0.2, -0.08333333333333333, -0.043478260869565216, -0.1, -0.043478260869565216, 0.1]","[9, -22, -10, 6, 2, -16, -5, -12, 2, -23, -10, -23, 10]","[9, -22, -10, 6, 2, -16, -5, -12, -10, -23, 10]",-94,-94,-70,-188,0.19953337725076853,-92,-71,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
268,[],[],[],[],[],[2],[],0,0,0,0,0,2,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
269,[],[],[],[],[],[2],[],0,0,0,0,0,2,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
270,"[8, 19, 23, -20, -12]","[23, 19, -20, 8, -12]","[10, 21, 25, -18, -10]","[16, 38, 46, -40, -24]","[0.125, 0.05263157894736842, 0.043478260869565216, -0.05, -0.08333333333333333]","[8, 19, 23, -20, -12, 2]","[8, 19, 23, -20]",18,18,28,36,0.08777650648360029,20,30,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
271,"[22, 25]","[25, 22]","[24, 27]","[44, 50]","[0.045454545454545456, 0.04]","[22, 2, 25]",[22],47,47,51,94,0.08545454545454545,49,22,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
272,"[9, -6, -16, -4, 1, -9, -7, -9, 20, -5, 22]","[-7, 22, 9, -9, -6, -9, -5, 1, -4, 20, -16]","[11, -4, -14, -2, 3, -7, -5, -7, 22, -3, 24]","[18, -12, -32, -8, 2, -18, -14, -18, 40, -10, 44]","[0.1111111111111111, -0.16666666666666666, -0.0625, -0.25, 1.0, -0.1111111111111111, -0.14285714285714285, -0.1111111111111111, 0.05, -0.2, 0.045454545454545456]","[9, -6, 2, -16, -4, 1, -9, -7, -9, 20, -5, 22]","[9, -6, -16, 1, -9, -7, -9, 20, -5, 22]",-4,-4,18,-8,0.16231962481962475,-2,0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
273,"[4, -2, 27, -8, 7, -6, -10, -15, 5, -9, 22, 30, 10, 1]","[-6, -15, 1, 30, 27, 10, -8, -2, 5, 7, 4, -10, 22, -9]","[6, 0, 29, -6, 9, -4, -8, -13, 7, -7, 24, 32, 12, 3]","[8, -4, 54, -16, 14, -12, -20, -30, 10, -18, 44, 60, 20, 2]","[0.25, -0.5, 0.037037037037037035, -0.125, 0.14285714285714285, -0.16666666666666666, -0.1, -0.06666666666666667, 0.2, -0.1111111111111111, 0.045454545454545456, 0.03333333333333333, 0.1, 1.0]","[4, -2, 27, 2, -8, 7, -6, -10, -15, 5, -9, 22, 30, 10, 1]","[4, -2, 27, -8, 7, -6, -10, 5, -9, 22, 30, 10, 1]",56,56,84,112,0.7392376142376144,58,71,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
274,"[10, 18, 13, -10, -16, 6, -4, 18]","[-4, 18, 13, 10, -10, -16, 6, 18]","[12, 20, 15, -8, -14, 8, -2, 20]","[20, 36, 26, -20, -32, 12, -8, 36]","[0.1, 0.05555555555555555, 0.07692307692307693, -0.1, -0.0625, 0.16666666666666666, -0.25, 0.05555555555555555]","[10, 18, 13, -10, -16, 6, 2, -4, 18]","[10, 18, -10, -16, 6, -4, 18]",35,35,51,70,0.04220085470085469,37,22,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
275,"[5, 0, 10, 6]","[5, 6, 0, 10]","[7, 2, 12, 8]","[10, 0, 20, 12]","[0.2, 'ZeroDivisionError', 0.1, 0.16666666666666666]","[2, 5, 0, 10, 6]","[0, 10, 6]",21,21,29,42,error,23,16,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
276,[-19],[-19],[-17],[-38],[-0.05263157894736842],"[-19, 2]",[],-19,-19,-17,-38,-0.05263157894736842,-17,0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
277,[-23],[-23],[-21],[-46],[-0.043478260869565216],"[2, -23]",[],-23,-23,-21,-46,-0.043478260869565216,-21,0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
278,"[-19, -17, 4, 11, 5, -3, 18, -13]","[18, -17, -13, 11, -19, 4, -3, 5]","[-17, -15, 6, 13, 7, -1, 20, -11]","[-38, -34, 8, 22, 10, -6, 36, -26]","[-0.05263157894736842, -0.058823529411764705, 0.25, 0.09090909090909091, 0.2, -0.3333333333333333, 0.05555555555555555, -0.07692307692307693]","[-19, 2, -17, 4, 11, 5, -3, 18, -13]","[-19, -17, 4, 11, 5, -3, -13]",-14,-14,2,-28,0.07475312784910312,-12,-32,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
279,"[1, -3, 17, 4, 3, -18, 10, 3, -21, 10]","[17, 4, -18, 10, 1, -21, -3, 3, 10, 3]","[3, -1, 19, 6, 5, -16, 12, 5, -19, 12]","[2, -6, 34, 8, 6, -36, 20, 6, -42, 20]","[1.0, -0.3333333333333333, 0.058823529411764705, 0.25, 0.3333333333333333, -0.05555555555555555, 0.1, 0.3333333333333333, -0.047619047619047616, 0.1]","[1, -3, 17, 4, 3, -18, 10, 3, -21, 2, 10]","[1, -3, 4, 3, -18, 10, 3, -21, 10]",6,6,26,12,1.738982259570495,8,-11,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
280,[-18],[-18],[-16],[-36],[-0.05555555555555555],"[2, -18]",[],-18,-18,-16,-36,-0.05555555555555555,-16,0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
281,"[-21, -2, 17, -10, -10, 9, 16, 12, -11, 8, -19]","[17, -21, -10, 8, -2, -11, -19, 9, 16, 12, -10]","[-19, 0, 19, -8, -8, 11, 18, 14, -9, 10, -17]","[-42, -4, 34, -20, -20, 18, 32, 24, -22, 16, -38]","[-0.047619047619047616, -0.5, 0.058823529411764705, -0.1, -0.1, 0.1111111111111111, 0.0625, 0.08333333333333333, -0.09090909090909091, 0.125, -0.05263157894736842]","[-21, -2, 17, -10, -10, 9, 16, 12, -11, 2, 8, -19]","[-21, -2, 17, -10, -10, 9, 16, -11, 8, -19]",-11,-11,11,-22,-0.45039174361929774,-9,-23,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
282,"[-27, 16, -15, -14, -4, 9, -24, -20, -13, 4]","[-27, -15, 9, 16, -14, -20, -24, 4, -13, -4]","[-25, 18, -13, -12, -2, 11, -22, -18, -11, 6]","[-54, 32, -30, -28, -8, 18, -48, -40, -26, 8]","[-0.037037037037037035, 0.0625, -0.06666666666666667, -0.07142857142857142, -0.25, 0.1111111111111111, -0.041666666666666664, -0.05, -0.07692307692307693, 0.25]","[-27, 16, -15, -14, -4, 9, -24, -20, -13, 4, 2]","[-27, 16, -15, -4, 9, -24, -20, -13, 4]",-88,-88,-68,-176,-0.17011090761090764,-86,-74,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
