,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
663,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
664,"[-21, -15, -8, -2, 1, 1, 9, 10, 15, 17, 22]","[-21, -15, -8, -2, 1, 1, 9, 10, 15, 17, 22]","[-19, -13, -6, 0, 3, 3, 11, 12, 17, 19, 24]","[-42, -30, -16, -4, 2, 2, 18, 20, 30, 34, 44]","[-0.5, -0.125, -0.06666666666666667, -0.047619047619047616, 0.045454545454545456, 0.058823529411764705, 0.06666666666666667, 0.1, 0.1111111111111111, 1.0, 1.0]","[-21, -15, -8, -2, 1, 1, 2, 9, 10, 15, 17, 22]","[-21, -8, -2, 1, 1, 9, 10, 15, 17, 22]",1,1,3,2,0.058823529411764705,1.5,5.0,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
665,"[-29, -25, -7, 3, 15, 15, 30]","[-29, -25, -7, 3, 15, 15, 30]","[-27, -23, -5, 5, 17, 17, 32]","[-58, -50, -14, 6, 30, 30, 60]","[-0.14285714285714285, -0.04, -0.034482758620689655, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.3333333333333333]","[-29, -25, -7, 2, 3, 15, 15, 30]","[-29, -25, -7, 3, 15, 30]",3,3,5,6,0.03333333333333333,2.5,-2.0,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
666,"[-9, 29]","[-9, 29]","[-7, 31]","[-18, 58]","[-0.1111111111111111, 0.034482758620689655]","[-9, 2, 29]",[-9],10.0,10.0,12.0,20.0,-0.038314176245210725,2.0,-9,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
667,"[-22, -22, -22, -17, -17, -9, -7, -1, 5, 13, 13, 15, 20, 23]","[-22, -22, -22, -17, -17, -9, -7, -1, 5, 13, 13, 15, 20, 23]","[-20, -20, -20, -15, -15, -7, -5, 1, 7, 15, 15, 17, 22, 25]","[-44, -44, -44, -34, -34, -18, -14, -2, 10, 26, 26, 30, 40, 46]","[-1.0, -0.14285714285714285, -0.1111111111111111, -0.058823529411764705, -0.058823529411764705, -0.045454545454545456, -0.045454545454545456, -0.045454545454545456, 0.043478260869565216, 0.05, 0.06666666666666667, 0.07692307692307693, 0.07692307692307693, 0.2]","[-22, -22, -22, -17, -17, -9, -7, -1, 2, 5, 13, 13, 15, 20, 23]","[-22, -22, -22, -17, -17, -9, -1, 5, 13, 13, 15, 20, 23]",-4.0,-4.0,-2.0,-8.0,-0.045454545454545456,-1.0,-1,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
668,"[-23, -17, -7, 2, 2, 9, 9, 12, 12, 12, 15, 15, 16]","[-23, -17, -7, 2, 2, 9, 9, 12, 12, 12, 15, 15, 16]","[-21, -15, -5, 4, 4, 11, 11, 14, 14, 14, 17, 17, 18]","[-46, -34, -14, 4, 4, 18, 18, 24, 24, 24, 30, 30, 32]","[-0.14285714285714285, -0.058823529411764705, -0.043478260869565216, 0.0625, 0.06666666666666667, 0.06666666666666667, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.1111111111111111, 0.1111111111111111, 0.5, 0.5]","[-23, -17, -7, 2, 2, 2, 9, 9, 12, 12, 12, 15, 15, 16]","[-23, -17, -7, 2, 2, 9, 9, 12, 12, 15, 15, 16]",9,9,11,18,0.08333333333333333,9.0,9.0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
669,"[-24, -22, -19, -17, -15, -15, -9, -8, -6, 1, 5, 5, 12, 18]","[-24, -22, -19, -17, -15, -15, -9, -8, -6, 1, 5, 5, 12, 18]","[-22, -20, -17, -15, -13, -13, -7, -6, -4, 3, 7, 7, 14, 20]","[-48, -44, -38, -34, -30, -30, -18, -16, -12, 2, 10, 10, 24, 36]","[-0.16666666666666666, -0.125, -0.1111111111111111, -0.06666666666666667, -0.06666666666666667, -0.058823529411764705, -0.05263157894736842, -0.045454545454545456, -0.041666666666666664, 0.05555555555555555, 0.08333333333333333, 0.2, 0.2, 1.0]","[-24, -22, -19, -17, -15, -15, -9, -8, -6, 1, 2, 5, 5, 12, 18]","[-24, -22, -19, -15, -15, -9, -8, -6, 1, 5, 5, 12, 18]",-8.5,-8.5,-6.5,-17.0,-0.04904306220095694,-8.0,-8,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
670,"[9, 13, 14]","[9, 13, 14]","[11, 15, 16]","[18, 26, 28]","[0.07142857142857142, 0.07692307692307693, 0.1111111111111111]","[2, 9, 13, 14]","[9, 13]",13,13,15,26,0.07692307692307693,11.0,11.0,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
671,"[-33, -27, -26, -19, -19, -17, -14, -12, -2, 1, 15, 15, 15, 18]","[-33, -27, -26, -19, -19, -17, -14, -12, -2, 1, 15, 15, 15, 18]","[-31, -25, -24, -17, -17, -15, -12, -10, 0, 3, 17, 17, 17, 20]","[-66, -54, -52, -38, -38, -34, -28, -24, -4, 2, 30, 30, 30, 36]","[-0.5, -0.08333333333333333, -0.07142857142857142, -0.058823529411764705, -0.05263157894736842, -0.05263157894736842, -0.038461538461538464, -0.037037037037037035, -0.030303030303030304, 0.05555555555555555, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 1.0]","[-33, -27, -26, -19, -19, -17, -14, -12, -2, 1, 2, 15, 15, 15, 18]","[-33, -26, -19, -19, -17, -14, -12, -2, 1, 15, 15, 15, 18]",-13.0,-13.0,-11.0,-26.0,-0.03774928774928775,-12.0,-12,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
672,"[-18, -15, -3, 3, 8, 18]","[-18, -15, -3, 3, 8, 18]","[-16, -13, -1, 5, 10, 20]","[-36, -30, -6, 6, 16, 36]","[-0.3333333333333333, -0.06666666666666667, -0.05555555555555555, 0.05555555555555555, 0.125, 0.3333333333333333]","[-18, -15, -3, 2, 3, 8, 18]","[-18, -15, 3, 8, 18]",0.0,0.0,2.0,0.0,0.0,2.0,3,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
673,"[-14, -8, -7, 0, 1, 1, 4, 8, 9, 16]","[-14, -8, -7, 0, 1, 1, 4, 8, 9, 16]","[-12, -6, -5, 2, 3, 3, 6, 10, 11, 18]","[-28, -16, -14, 0, 2, 2, 8, 16, 18, 32]","[0.1111111111111111, -0.14285714285714285, -0.125, 0.0625, 'ZeroDivisionError', 0.125, 1.0, -0.07142857142857142, 1.0, 0.25]","[-14, -8, -7, 0, 1, 1, 2, 4, 8, 9, 16]","[-14, -8, -7, 0, 1, 1, 8, 9, 16]",1.0,1.0,3.0,2.0,error,1.0,1,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
674,"[-19, -7, 10, 10, 17, 21]","[-19, -7, 10, 10, 17, 21]","[-17, -5, 12, 12, 19, 23]","[-38, -14, 20, 20, 34, 42]","[-0.14285714285714285, -0.05263157894736842, 0.047619047619047616, 0.058823529411764705, 0.1, 0.1]","[-19, -7, 2, 10, 10, 17, 21]","[-19, 10, 10, 17, 21]",10.0,10.0,12.0,20.0,0.05322128851540616,10.0,10,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
675,"[-29, -12, -12, -10, -9, 3, 13, 18, 19]","[-29, -12, -12, -10, -9, 3, 13, 18, 19]","[-27, -10, -10, -8, -7, 5, 15, 20, 21]","[-58, -24, -24, -20, -18, 6, 26, 36, 38]","[-0.1111111111111111, -0.1, -0.08333333333333333, -0.08333333333333333, -0.034482758620689655, 0.05263157894736842, 0.05555555555555555, 0.07692307692307693, 0.3333333333333333]","[-29, -12, -12, -10, -9, 2, 3, 13, 18, 19]","[-29, -12, -12, -10, -9, 3, 18, 19]",-9,-9,-7,-18,-0.034482758620689655,-3.5,-9.5,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
676,"[-5, 2, 11]","[-5, 2, 11]","[-3, 4, 13]","[-10, 4, 22]","[-0.2, 0.09090909090909091, 0.5]","[-5, 2, 2, 11]","[-5, 11]",2,2,4,4,0.09090909090909091,2.0,3.0,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
677,"[-5, -3, 3, 9, 10, 28]","[-5, -3, 3, 9, 10, 28]","[-3, -1, 5, 11, 12, 30]","[-10, -6, 6, 18, 20, 56]","[-0.3333333333333333, -0.2, 0.03571428571428571, 0.1, 0.1111111111111111, 0.3333333333333333]","[-5, -3, 2, 3, 9, 10, 28]","[-5, 3, 9, 10, 28]",6.0,6.0,8.0,12.0,0.06785714285714287,3.0,9,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
678,"[-13, -6, -4, 10, 14, 20, 29, 32]","[-13, -6, -4, 10, 14, 20, 29, 32]","[-11, -4, -2, 12, 16, 22, 31, 34]","[-26, -12, -8, 20, 28, 40, 58, 64]","[-0.25, -0.16666666666666666, -0.07692307692307693, 0.03125, 0.034482758620689655, 0.05, 0.07142857142857142, 0.1]","[-13, -6, -4, 2, 10, 14, 20, 29, 32]","[-13, -6, -4, 10, 14, 20, 32]",12.0,12.0,14.0,24.0,0.03286637931034483,10.0,10,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
679,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
680,"[-32, -32, -30, -29, -27, -17, -6, -5, 0, 2, 3, 4, 5, 16]","[-32, -32, -30, -29, -27, -17, -6, -5, 0, 2, 3, 4, 5, 16]","[-30, -30, -28, -27, -25, -15, -4, -3, 2, 4, 5, 6, 7, 18]","[-64, -64, -60, -58, -54, -34, -12, -10, 0, 4, 6, 8, 10, 32]","[-0.03125, 0.5, -0.16666666666666666, -0.034482758620689655, -0.037037037037037035, -0.03125, -0.03333333333333333, -0.058823529411764705, 0.3333333333333333, 0.0625, 0.2, 0.25, -0.2, 'ZeroDivisionError']","[-32, -32, -30, -29, -27, -17, -6, -5, 0, 2, 2, 3, 4, 5, 16]","[-32, -32, -30, -29, -27, -17, -6, -5, 0, 2, 4, 5, 16]",-5.5,-5.5,-3.5,-11.0,error,-5.0,-6,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
681,"[-18, 14]","[-18, 14]","[-16, 16]","[-36, 28]","[-0.05555555555555555, 0.07142857142857142]","[-18, 2, 14]",[-18],-2.0,-2.0,0.0,-4.0,0.007936507936507936,2.0,-18,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
682,"[-10, 2, 8, 11, 12, 20, 21]","[-10, 2, 8, 11, 12, 20, 21]","[-8, 4, 10, 13, 14, 22, 23]","[-20, 4, 16, 22, 24, 40, 42]","[-0.1, 0.047619047619047616, 0.05, 0.08333333333333333, 0.09090909090909091, 0.125, 0.5]","[-10, 2, 2, 8, 11, 12, 20, 21]","[-10, 8, 11, 12, 20, 21]",11,11,13,22,0.08333333333333333,9.5,11.5,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
683,"[0, 8, 8, 15, 19, 29, 31, 33]","[0, 8, 8, 15, 19, 29, 31, 33]","[2, 10, 10, 17, 21, 31, 33, 35]","[0, 16, 16, 30, 38, 58, 62, 66]","[0.030303030303030304, 0.034482758620689655, 0.06666666666666667, 0.125, 0.03225806451612903, 0.05263157894736842, 0.125, 'ZeroDivisionError']","[0, 2, 8, 8, 15, 19, 29, 31, 33]","[0, 8, 15, 19, 29, 31, 33]",17.0,17.0,19.0,34.0,error,15.0,19,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
684,"[3, 4, 7]","[3, 4, 7]","[5, 6, 9]","[6, 8, 14]","[0.14285714285714285, 0.25, 0.3333333333333333]","[2, 3, 4, 7]","[3, 4]",4,4,6,8,0.25,3.5,3.5,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
685,"[-31, -27, -15, -13, -9, -5, -4, 7, 14]","[-31, -27, -15, -13, -9, -5, -4, 7, 14]","[-29, -25, -13, -11, -7, -3, -2, 9, 16]","[-62, -54, -30, -26, -18, -10, -8, 14, 28]","[-0.25, -0.2, -0.1111111111111111, -0.07692307692307693, -0.06666666666666667, -0.037037037037037035, -0.03225806451612903, 0.07142857142857142, 0.14285714285714285]","[-31, -27, -15, -13, -9, -5, -4, 2, 7, 14]","[-27, -15, -13, -9, -5, -4, 7, 14]",-9,-9,-7,-18,-0.06666666666666667,-7.0,-7.0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
686,"[-2, 7, 11]","[-2, 7, 11]","[0, 9, 13]","[-4, 14, 22]","[-0.5, 0.09090909090909091, 0.14285714285714285]","[-2, 2, 7, 11]","[-2, 7]",7,7,9,14,0.09090909090909091,4.5,2.5,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
687,"[-15, -14, -12, -5, -2, -2, 1, 1, 1, 8, 10, 14, 16, 16]","[-15, -14, -12, -5, -2, -2, 1, 1, 1, 8, 10, 14, 16, 16]","[-13, -12, -10, -3, 0, 0, 3, 3, 3, 10, 12, 16, 18, 18]","[-30, -28, -24, -10, -4, -4, 2, 2, 2, 16, 20, 28, 32, 32]","[-0.5, -0.5, -0.2, -0.08333333333333333, -0.07142857142857142, -0.06666666666666667, 0.0625, 0.0625, 0.07142857142857142, 0.1, 0.125, 1.0, 1.0, 1.0]","[-15, -14, -12, -5, -2, -2, 1, 1, 1, 2, 8, 10, 14, 16, 16]","[-15, -14, -12, -5, -2, -2, 1, 1, 1, 10, 14, 16, 16]",1.0,1.0,3.0,2.0,0.0625,1.0,1,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
688,[-22],[-22],[-20],[-44],[-0.045454545454545456],"[-22, 2]",[],-22,-22,-20,-44,-0.045454545454545456,-10.0,error,No-violate,Violate,Violate,No-violate,error,0,1,1,0,error
689,"[-7, 10]","[-7, 10]","[-5, 12]","[-14, 20]","[-0.14285714285714285, 0.1]","[-7, 2, 10]",[-7],1.5,1.5,3.5,3.0,-0.021428571428571422,2.0,-7,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
690,"[-13, -9, 5, 8]","[-13, -9, 5, 8]","[-11, -7, 7, 10]","[-26, -18, 10, 16]","[-0.1111111111111111, -0.07692307692307693, 0.125, 0.2]","[-13, -9, 2, 5, 8]","[-9, 5, 8]",-2.0,-2.0,0.0,-4.0,0.024038461538461536,2.0,5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
691,"[-25, -22, -21, -13, -5, -4, -3, 4, 21, 21, 21, 22]","[-25, -22, -21, -13, -5, -4, -3, 4, 21, 21, 21, 22]","[-23, -20, -19, -11, -3, -2, -1, 6, 23, 23, 23, 24]","[-50, -44, -42, -26, -10, -8, -6, 8, 42, 42, 42, 44]","[-0.3333333333333333, -0.25, -0.2, -0.07692307692307693, -0.047619047619047616, -0.045454545454545456, -0.04, 0.045454545454545456, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.25]","[-25, -22, -21, -13, -5, -4, -3, 2, 4, 21, 21, 21, 22]","[-25, -22, -13, -5, -4, -3, 4, 21, 21, 21, 22]",-3.5,-3.5,-1.5,-7.0,-0.042727272727272725,-3.0,-3,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
692,"[-19, -14, -3, -3, 13, 13]","[-19, -14, -3, -3, 13, 13]","[-17, -12, -1, -1, 15, 15]","[-38, -28, -6, -6, 26, 26]","[-0.3333333333333333, -0.3333333333333333, -0.07142857142857142, -0.05263157894736842, 0.07692307692307693, 0.07692307692307693]","[-19, -14, -3, -3, 2, 13, 13]","[-19, -3, -3, 13, 13]",-3.0,-3.0,-1.0,-6.0,-0.06203007518796992,-3.0,-3,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
693,"[-9, 16]","[-9, 16]","[-7, 18]","[-18, 32]","[-0.1111111111111111, 0.0625]","[-9, 2, 16]",[16],3.5,3.5,5.5,7.0,-0.024305555555555552,2.0,16,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
694,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
695,"[-14, -12, -11, -11, 1, 1, 6, 7, 10, 10, 16, 18]","[-14, -12, -11, -11, 1, 1, 6, 7, 10, 10, 16, 18]","[-12, -10, -9, -9, 3, 3, 8, 9, 12, 12, 18, 20]","[-28, -24, -22, -22, 2, 2, 12, 14, 20, 20, 32, 36]","[-0.09090909090909091, -0.09090909090909091, -0.08333333333333333, -0.07142857142857142, 0.05555555555555555, 0.0625, 0.1, 0.1, 0.14285714285714285, 0.16666666666666666, 1.0, 1.0]","[-14, -12, -11, -11, 1, 1, 2, 6, 7, 10, 10, 16, 18]","[-14, -12, -11, 1, 1, 6, 7, 10, 10, 16, 18]",3.5,3.5,5.5,7.0,0.08125,2.0,6,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
696,"[-16, -15, -15, -10, -6, -6, -5, -5, -1, 5, 5, 14, 14, 14]","[-16, -15, -15, -10, -6, -6, -5, -5, -1, 5, 5, 14, 14, 14]","[-14, -13, -13, -8, -4, -4, -3, -3, 1, 7, 7, 16, 16, 16]","[-32, -30, -30, -20, -12, -12, -10, -10, -2, 10, 10, 28, 28, 28]","[-1.0, -0.2, -0.2, -0.16666666666666666, -0.16666666666666666, -0.1, -0.06666666666666667, -0.06666666666666667, -0.0625, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.2, 0.2]","[-16, -15, -15, -10, -6, -6, -5, -5, -1, 2, 5, 5, 14, 14, 14]","[-16, -15, -15, -10, -6, -6, -5, -1, 5, 5, 14, 14, 14]",-5.0,-5.0,-3.0,-10.0,-0.06666666666666667,-5.0,-5,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
697,"[-7, 19, 25, 29]","[-7, 19, 25, 29]","[-5, 21, 27, 31]","[-14, 38, 50, 58]","[-0.14285714285714285, 0.034482758620689655, 0.04, 0.05263157894736842]","[-7, 2, 19, 25, 29]","[-7, 19, 25]",22.0,22.0,24.0,44.0,0.037241379310344824,19.0,19,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
698,"[-29, -27, -25, -23, -20, -19, -13, -11, -7, 9, 12, 12, 15]","[-29, -27, -25, -23, -20, -19, -13, -11, -7, 9, 12, 12, 15]","[-27, -25, -23, -21, -18, -17, -11, -9, -5, 11, 14, 14, 17]","[-58, -54, -50, -46, -40, -38, -26, -22, -14, 18, 24, 24, 30]","[-0.14285714285714285, -0.09090909090909091, -0.07692307692307693, -0.05263157894736842, -0.05, -0.043478260869565216, -0.04, -0.037037037037037035, -0.034482758620689655, 0.06666666666666667, 0.08333333333333333, 0.08333333333333333, 0.1111111111111111]","[-29, -27, -25, -23, -20, -19, -13, -11, -7, 2, 9, 12, 12, 15]","[-29, -27, -25, -20, -19, -13, -11, -7, 9, 12, 12, 15]",-13,-13,-11,-26,-0.04,-12.0,-12.0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
699,"[-13, -10, -2, 5, 8, 12, 18]","[-13, -10, -2, 5, 8, 12, 18]","[-11, -8, 0, 7, 10, 14, 20]","[-26, -20, -4, 10, 16, 24, 36]","[-0.5, -0.1, -0.07692307692307693, 0.05555555555555555, 0.08333333333333333, 0.125, 0.2]","[-13, -10, -2, 2, 5, 8, 12, 18]","[-13, -10, -2, 5, 12, 18]",5,5,7,10,0.05555555555555555,3.5,1.5,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
700,[15],[15],[17],[30],[0.06666666666666667],"[2, 15]",[],15,15,17,30,0.06666666666666667,8.5,error,No-violate,No-violate,No-violate,Violate,error,0,0,0,1,error
701,"[-34, -28, -26, -19, -12, -9, -8, -6, 0, 6, 13]","[-34, -28, -26, -19, -12, -9, -8, -6, 0, 6, 13]","[-32, -26, -24, -17, -10, -7, -6, -4, 2, 8, 15]","[-68, -56, -52, -38, -24, -18, -16, -12, 0, 12, 26]","[-0.03571428571428571, -0.029411764705882353, -0.16666666666666666, -0.05263157894736842, 'ZeroDivisionError', -0.038461538461538464, 0.16666666666666666, -0.08333333333333333, -0.125, 0.07692307692307693, -0.1111111111111111]","[-34, -28, -26, -19, -12, -9, -8, -6, 0, 2, 6, 13]","[-34, -28, -26, -19, -9, -8, -6, 0, 6, 13]",-9,-9,-7,-18,error,-8.5,-8.5,No-violate,Violate,error,No-violate,Violate,0,1,error,0,1
702,"[-29, -13, -3, -2, 0, 5, 9, 14]","[-29, -13, -3, -2, 0, 5, 9, 14]","[-27, -11, -1, 0, 2, 7, 11, 16]","[-58, -26, -6, -4, 0, 10, 18, 28]","['ZeroDivisionError', -0.5, -0.034482758620689655, 0.2, 0.1111111111111111, -0.3333333333333333, -0.07692307692307693, 0.07142857142857142]","[-29, -13, -3, -2, 0, 2, 5, 9, 14]","[-29, -13, -3, -2, 0, 9, 14]",-1.0,-1.0,1.0,-2.0,error,0.0,-2,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
703,"[-17, -4, -1, -1, 3, 3, 9, 18]","[-17, -4, -1, -1, 3, 3, 9, 18]","[-15, -2, 1, 1, 5, 5, 11, 20]","[-34, -8, -2, -2, 6, 6, 18, 36]","[-1.0, -1.0, -0.25, -0.058823529411764705, 0.05555555555555555, 0.1111111111111111, 0.3333333333333333, 0.3333333333333333]","[-17, -4, -1, -1, 2, 3, 3, 9, 18]","[-17, -4, -1, 3, 3, 9, 18]",1.0,1.0,3.0,2.0,-0.0016339869281045763,2.0,3,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
704,"[-29, -13, -12, -4, 5, 12, 13, 18, 22]","[-29, -13, -12, -4, 5, 12, 13, 18, 22]","[-27, -11, -10, -2, 7, 14, 15, 20, 24]","[-58, -26, -24, -8, 10, 24, 26, 36, 44]","[-0.25, -0.08333333333333333, -0.07692307692307693, -0.034482758620689655, 0.045454545454545456, 0.05555555555555555, 0.07692307692307693, 0.08333333333333333, 0.2]","[-29, -13, -12, -4, 2, 5, 12, 13, 18, 22]","[-29, -13, -12, -4, 5, 12, 18, 22]",5,5,7,10,0.045454545454545456,3.5,0.5,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
705,[-19],[-19],[-17],[-38],[-0.05263157894736842],"[-19, 2]",[],-19,-19,-17,-38,-0.05263157894736842,-8.5,error,No-violate,Violate,Violate,No-violate,error,0,1,1,0,error
706,"[-28, -22, -19, -16, -8, -3, 3, 17, 19]","[-28, -22, -19, -16, -8, -3, 3, 17, 19]","[-26, -20, -17, -14, -6, -1, 5, 19, 21]","[-56, -44, -38, -32, -16, -6, 6, 34, 38]","[-0.3333333333333333, -0.125, -0.0625, -0.05263157894736842, -0.045454545454545456, -0.03571428571428571, 0.05263157894736842, 0.058823529411764705, 0.3333333333333333]","[-28, -22, -19, -16, -8, -3, 2, 3, 17, 19]","[-28, -22, -19, -16, -8, -3, 3, 17]",-8,-8,-6,-16,-0.045454545454545456,-5.5,-12.0,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
707,"[-18, -12, -11, -11, -10, -7, -7, -5, 9, 12, 15, 19, 24, 24]","[-18, -12, -11, -11, -10, -7, -7, -5, 9, 12, 15, 19, 24, 24]","[-16, -10, -9, -9, -8, -5, -5, -3, 11, 14, 17, 21, 26, 26]","[-36, -24, -22, -22, -20, -14, -14, -10, 18, 24, 30, 38, 48, 48]","[-0.2, -0.14285714285714285, -0.14285714285714285, -0.1, -0.09090909090909091, -0.09090909090909091, -0.08333333333333333, -0.05555555555555555, 0.041666666666666664, 0.041666666666666664, 0.05263157894736842, 0.06666666666666667, 0.08333333333333333, 0.1111111111111111]","[-18, -12, -11, -11, -10, -7, -7, -5, 2, 9, 12, 15, 19, 24, 24]","[-18, -12, -11, -11, -10, -7, -7, -5, 12, 15, 19, 24, 24]",-6.0,-6.0,-4.0,-12.0,-0.06944444444444445,-5.0,-7,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
708,"[-29, -21, -18, -16, 17, 21, 29]","[-29, -21, -18, -16, 17, 21, 29]","[-27, -19, -16, -14, 19, 23, 31]","[-58, -42, -36, -32, 34, 42, 58]","[-0.0625, -0.05555555555555555, -0.047619047619047616, -0.034482758620689655, 0.034482758620689655, 0.047619047619047616, 0.058823529411764705]","[-29, -21, -18, -16, 2, 17, 21, 29]","[-21, -18, -16, 17, 21, 29]",-16,-16,-14,-32,-0.034482758620689655,-7.0,0.5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
709,"[-19, -11, 0, 0, 20]","[-19, -11, 0, 0, 20]","[-17, -9, 2, 2, 22]","[-38, -22, 0, 0, 40]","[-0.05263157894736842, 'ZeroDivisionError', 0.05, -0.09090909090909091, 'ZeroDivisionError']","[-19, -11, 0, 0, 2, 20]","[-19, 0, 0, 20]",0,0,2,0,error,0.0,0.0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
710,"[-16, -14, -7, -5, -4, -3, 3, 13, 15, 17, 18, 18, 19, 22]","[-16, -14, -7, -5, -4, -3, 3, 13, 15, 17, 18, 18, 19, 22]","[-14, -12, -5, -3, -2, -1, 5, 15, 17, 19, 20, 20, 21, 24]","[-32, -28, -14, -10, -8, -6, 6, 26, 30, 34, 36, 36, 38, 44]","[-0.3333333333333333, -0.25, -0.2, -0.14285714285714285, -0.07142857142857142, -0.0625, 0.045454545454545456, 0.05263157894736842, 0.05555555555555555, 0.05555555555555555, 0.058823529411764705, 0.06666666666666667, 0.07692307692307693, 0.3333333333333333]","[-16, -14, -7, -5, -4, -3, 2, 3, 13, 15, 17, 18, 18, 19, 22]","[-16, -14, -7, -5, -4, -3, 3, 13, 15, 17, 18, 18, 19]",8.0,8.0,10.0,16.0,0.04904306220095694,3.0,3,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
711,"[-26, -22, -12, -6, -6, -4, -1, 3, 6, 11, 12, 19]","[-26, -22, -12, -6, -6, -4, -1, 3, 6, 11, 12, 19]","[-24, -20, -10, -4, -4, -2, 1, 5, 8, 13, 14, 21]","[-52, -44, -24, -12, -12, -8, -2, 6, 12, 22, 24, 38]","[-1.0, -0.25, -0.16666666666666666, -0.16666666666666666, -0.08333333333333333, -0.045454545454545456, -0.038461538461538464, 0.05263157894736842, 0.08333333333333333, 0.09090909090909091, 0.16666666666666666, 0.3333333333333333]","[-26, -22, -12, -6, -6, -4, -1, 2, 3, 6, 11, 12, 19]","[-26, -22, -12, -6, -6, -4, -1, 3, 6, 12, 19]",-2.5,-2.5,-0.5,-5.0,-0.04195804195804196,-1.0,-4,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
712,"[-12, -6, 0, 5, 11]","[-12, -6, 0, 5, 11]","[-10, -4, 2, 7, 13]","[-24, -12, 0, 10, 22]","['ZeroDivisionError', 0.2, 0.09090909090909091, -0.16666666666666666, -0.08333333333333333]","[-12, -6, 0, 2, 5, 11]","[-12, -6, 0, 5]",0,0,2,0,error,1.0,-3.0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
